Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
5604363832,LFP6309,NY,PAS,05/24/2024,12,SUBN,ROVER,V,0,0,0,0,,0,0,0,,,0514P,,,,,EB W Fordham Rd @ Da,vidson Ave,0,1111,C,T,,,,BK,,2023,,0,,MOBILE BUS LANE VIOLATION,,,
9130243336,KVM8042,NY,PAS,06/04/2024,21,SUBN,BMW,T,35770,0,0,20260406,24,24,24,363966,T103,G,1214P,,NY,I,S,W 100th St,85ft E/of Columbus A,0,408,D1,,Y  Y,1130A,0100P,GY,,2019,,0,52,21-No Parking (street clean),,,
2018624763,JAR6214,NY,PAS,06/14/2024,21,4DSD,ME/BE,S,36690,10610,10810,20240805,32,32,0,534199,MN10,,1002A,00000,NY,F,210,WEST 146 STREET,,0,408,d1,,Y  Y,0930A,1100A,LT/GY,,2005,,0,,No Parking Street Cleaning,,,
4900725614,MCC7400,PA,PAS,06/02/2024,36,SW,JEEP,V,0,0,0,0,,0,0,0,,,1136P,,QN,,,WB N CONDUIT AVE @ 8,8TH ST,0,1180,B,T,,,,,,2023,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4899912511,HCU3383,NY,PAS,05/30/2024,36,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0436P,,ST,,,WB HYLAN BLVD @ LUTE,N AVE,0,1180,B,T,,,,BK,,2007,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4901486378,KZY2110,NY,PAS,06/08/2024,36,SUBN,DODGE,V,0,0,0,0,,0,0,0,,,0655P,,QN,,,EB ASTORIA BLVD @ 11,0TH ST,0,1180,B,T,,,,WH,,2003,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4902793337,JMD7466,NY,PAS,06/17/2024,36,SUBN,BMW,V,0,0,0,0,,0,0,0,,,0428P,,QN,,,WB N CONDUIT AVE @ 8,8TH ST,0,1180,B,T,,,,GY,,2013,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9133720071,GSA2798,NY,PAS,06/03/2024,38,4DSD,NISSA,T,7300,8990,9140,20241006,114,114,114,370887,T401,Z,0939A,,Q,F,38-12,Crescent St,,0,408,H1,,YYYYYY,0900A,0700P,GY,,2010,413065,0,,38-Failure to Dsplay Meter Rec,,,
5134806974,KWK9363,NY,PAS,05/29/2024,7,PICK,CHEVR,V,0,0,0,0,,0,0,0,,,0540A,,BK,,,WILLIAMSBURG ST (S/B,) @ FLUSHING AVE,0,1111,D,T,,,,BL,,2006,,0,,FAILURE TO STOP AT RED LIGHT,,,
9137286419,AG08801,CT,PAS,06/22/2024,38,SUBN,TOYOT,T,54580,57790,8790,88888888,109,109,109,357787,T401,H,0317P,,Q,F,36-45,Main St,,0,408,H1,,YYYYYY,1200A,1000P,WHITE,,0,443334,0,,38-Failure to Dsplay Meter Rec,,,
4899612254,CYE8816,NY,PAS,05/29/2024,36,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,0553A,,ST,,,EB AMBOY RD @ ARBUTU,S AVE,0,1180,B,T,,,,WH,,2022,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9136597338,4RA1YJ,AZ,PAS,06/24/2024,21,SUBN,JEEP,T,81030,40030,25330,20230788,83,83,83,371763,T301,C,0933A,,K,F,81,Stanhope St,,0,408,D1,,Y  Y,0900A,1030A,GREY,,0,,0,,21-No Parking (street clean),,,
2017796748,AJ31165,CT,PAS,06/05/2024,21,4DSD,HONDA,S,10420,62520,48420,0,48,48,0,0,BX12,,1154A,00000,Bronx,F,3330,BARKER AVENUE,,0,408,d1,,Y,1130A,0100P,GY,,0,,0,,No Parking Street Cleaning,,,
9129963280,KZD6043,NY,PAS,06/03/2024,50,SUBN,DODGE,T,0,0,0,20241106,20,20,20,367975,T103,R,0202P,,NY,I,S,W 80th St,0ft E/of Broadway,0,408,E5,,YYYYYYY,,,BL,,2024,,0,20,50-Crosswalk,,,
4902872894,FPC2399,NY,PAS,06/19/2024,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0759A,,QN,,,NB LEFFERTS BLVD @ S,UTTER AVE,0,1180,B,T,,,,GY,,2005,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9130503358,XEMJ78,NJ,PAS,06/21/2024,42,PICK,TOYOT,T,34230,10610,10810,88888888,13,13,13,376175,T102,P,0435P,0150P,NY,F,250,W 23rd St,,0,408,H1,,YYYYYY,0700A,0700P,OTHER,,0,106027,0,99,42-Exp Meter (Com Zone),,,
9128019910,KUW3166,NY,PAS,06/04/2024,21,4DSD,ACURA,T,67990,63790,41290,20260210,104,104,104,374544,T402,D,0938A,,Q,F,1678,Woodbine St,,0,408,D1,,Y  Y,0930A,1100A,BK,,2013,,0,30,21-No Parking (street clean),,,
9134854319,LKP6853,NY,PAS,06/25/2024,31,SUBN,SUBAR,T,10910,34150,34170,20260426,10,10,10,366561,T102,X,1254P,,NY,F,159,9th Ave,,0,408,L3,,YYYYY,0800A,0600P,GY,,2024,,0,99,31-No Stand (Com. Mtr. Zone),,,
2017178640,2AF703,SD,PAS,06/14/2024,21,4DSD,BMW,S,37730,14280,75970,0,69,69,0,576889,KS18,,1222P,00000,Kings,F,1419,EAST 88 STREET,,0,408,d1,,Y,1100A,1230P,BK,,0,,0,,No Parking Street Cleaning,,,
9132918495,LDP5359,NY,PAS,06/11/2024,21,4DSD,HONDA,T,33990,10510,10610,20250817,6,6,6,373701,T102,O,0919A,,NY,F,160,W 11th St,,0,408,D1,,Y  Y,0900A,1030A,BK,,2016,,0,99,21-No Parking (street clean),,,
8816543449,KRL7379,NY,PAS,06/03/2024,19,SUBN,TOYOT,T,13430,29830,20110,20250716,84,84,84,378308,T301,R,0525P,,K,F,241,Atlantic Ave,,0,408,C3,,YYYYYYY,,,BL,,2008,,0,1,19-No Stand (bus stop),,,
4037336297,T101950C,NY,OMT,06/05/2024,5,SUBN,CHRYS,V,0,0,0,0,,0,0,0,,,1043A,,BK,,,SB JAY ST @ JOHNSON,ST,0,1111,C,T,,,,RD,,2021,,0,,BUS LANE VIOLATION,,,
9132566955,LJS3921,NY,PAS,05/29/2024,71,SUBN,TOYOT,T,30520,72720,36420,20260311,44,44,44,361387,T201,E,0939A,,BX,F,135,Elliot Pl,,0,408,J6,,YYYYYYY,,,GR,,2012,,0,26,71-Insp. Sticker Missing (NYS,,,
9131616641,LJX4697,NY,PAS,06/03/2024,14,SUBN,TOYOT,T,36550,10610,10810,20260321,32,32,32,371204,T103,FF,0231P,,NY,F,200,W 139th St,,0,408,C,,YYYYYYY,,,BK,,2020,,0,43,14-No Standing,,,
2013930999,KPZ2953,NY,PAS,06/08/2024,21,4DSD,HONDA,S,29320,24020,61720,20250628,52,52,0,0,BX04,,0807A,00000,Bronx,O,75,EAST GUN HILL ROAD,,0,408,d1,,,0800A,0830A,GY,,2022,,0,,No Parking Street Cleaning,,,
4902202785,JPX2839,NY,PAS,06/13/2024,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,1107A,,QN,,,SB COMMONWEALTH BLVD,@ 246TH ST,0,1180,B,T,,,,GR,,2005,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9131598754,AX65286,CT,PAS,06/12/2024,38,SUBN,VOLKS,T,11010,34790,34810,88888888,18,18,18,371752,T106,O,0149P,,NY,F,750,10th Ave,,0,408,H1,,YYYYY,1000A,0400P,BLUE,,0,102151,0,20,38-Failure to Dsplay Meter Rec,,,
4903043186,F13SSK,NJ,PAS,06/17/2024,36,SEDA,INFIN,V,0,0,0,0,,0,0,0,,,1209P,,ST,,,EB HYLAN BLVD @ CULO,TTA LN,0,1180,B,T,,,,,,2019,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8932190537,96578MJ,NY,COM,06/05/2024,14,VAN,ME/BE,T,34590,0,0,88888888,14,14,14,363972,T106,N,1002A,,NY,I,N,W 41st St,25ft W/of Broadway,0,408,C,,YYYYYYY,,,WHITE,,2016,,0,99,14-No Standing,,,
4902635537,GUE7343,NY,PAS,06/15/2024,36,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,0642A,,QN,,,NB WOODHAVEN BLVD @,UNION TPKE,0,1180,B,T,,,,BK,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9132396818,KTN6632,NY,PAS,06/06/2024,21,SUBN,BMW,T,14510,35170,35190,20260207,20,20,20,363062,T103,G,0851A,,NY,F,101,Central Park West,,0,408,D1,,Y  Y,0800A,0930A,GY,,2022,,0,15,21-No Parking (street clean),,,
9135193190,KNJ6781,NY,PAS,06/19/2024,37,SUBN,NISSA,T,10540,47990,10440,20250523,108,108,108,372271,T401,P,1109A,1102A,Q,F,45-23,47th St,,0,408,H1,,YYYYYY,0900A,0700P,GY,,2005,416093,0,,37-Expired Parking Meter,,,
9131391084,D72UEC,NJ,PAS,05/30/2024,37,4DSD,NISSA,T,11710,0,0,88888888,24,24,24,368530,T103,R,0133P,1058A,NY,I,W,Amsterdam Ave,40ft N/of W 113th St,0,408,H1,,YYYYYY,0830A,0700P,BLACK,,0,110493,0,30,37-Expired Parking Meter,,,
9140030430,89BCQM,FL,PAS,06/25/2024,14,SUBN,AUDI,T,10010,18390,18410,20220388,19,19,19,358194,T103,L,0807P,,NY,O,1306,1st Ave,,0,408,C,,YYYYYYY,,,BLACK,,0,,0,,14-No Standing,,,
1495717446,KNM7638,NY,PAS,05/14/2024,40,SDN,BMW,P,15220,9320,7720,20241027,49,49,49,977976,0049,0000,0946P,0944P,,F,2910,BRONX PARK EAST,,0,408,E2,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
9136088493,50041ND,NY,COM,06/25/2024,64,VAN,GMC,T,25390,17830,17850,20241231,14,14,14,370856,T106,I,0713A,,NY,F,330,Madison Ave,,0,408,C8,,YYYYYYY,,,WH,,2023,,0,22,"64-No STD Ex Con/DPL, D/S Dec",,,
9130939318,LBV2291,NY,PAS,06/13/2024,38,SUBN,LEXUS,T,12110,17250,17270,20250730,9,9,9,367948,T102,K,0535P,,NY,F,211,Avenue A,,0,408,H1,,YYYYYY,0830A,0700P,WH,,2019,103397,0,11,38-Failure to Dsplay Meter Rec,,,
8867941306,KMP8469,NC,PAS,06/15/2024,38,SUBN,JEEP,T,23070,51090,28265,20248888,103,103,103,359632,T402,Q,0931A,,Q,O,92-21,147th Pl,,0,408,H1,,YYYYYY,0900A,0700P,GREY,,0,405303,0,15,38-Failure to Dsplay Meter Rec,,,
9134447908,GZF7361,NY,PAS,06/11/2024,40,SUBN,FORD,T,36010,0,0,20250616,28,28,28,370736,T103,L,0827P,,NY,I,N,W 112th St,5ft E/of Frederick D,0,408,E2,,YYYYYYY,,,RD,,2008,,0,1,40-Fire Hydrant,,,
1495056340,BLANKPLATE,99,999,05/13/2024,74,SDN,JAGUA,P,75330,12830,42730,0,75,75,75,177491,0075,0000,1154A,,K,F,92,SCHENCK AVE,,0,408,E2,,BBBBBBB,ALL,ALL,BLU,0,0,-,0,,,,,
4900364861,Y10JKN,NJ,PAS,06/01/2024,36,SPOR,INFIN,V,0,0,0,0,,0,0,0,,,0437P,,BK,,,SB ROCKAWAY PKWY @ S,CHENCK ST,0,1180,B,T,,,,,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9135041109,LKF1283,NY,PAS,06/06/2024,10,SUBN,HONDA,T,7380,5430,5580,20260430,72,72,72,359295,T302,L,0556A,,K,O,184,22nd St,,0,408,B,,YYYYYYY,,,GY,,2006,,0,,10-No Stopping,,,
4900855339,563BP2,NY,MOT,06/02/2024,36,MCY,ZNEN,V,0,0,0,0,,0,0,0,,,1204P,,BK,,,WB EASTERN PKWY @ TR,OY AVE,0,1180,B,T,,,,GR,,2024,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9136491809,T743729C,NY,OMT,06/17/2024,19,SUBN,CHEVR,T,62420,15920,73420,20241031,43,43,43,352973,T201,A,0711A,,BX,F,1055,Rosedale Ave,,0,408,C3,,YYYYYYY,,,BK,,2023,,0,43,19-No Stand (bus stop),,,
5135247270,GRK1294,NY,PAS,06/17/2024,7,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0138P,,QN,,,BEACH CHANNEL DR (W/,B) @ B 140TH ST,0,1111,D,T,,,,WH,,2019,,0,,FAILURE TO STOP AT RED LIGHT,,,
9135606083,LFL8565,NY,PAS,06/12/2024,14,SUBN,TESLA,T,9540,0,0,20251030,110,110,110,375358,T803,AA,0829P,,Q,I,N,41st Ave,10ft W/of Bell Blvd,0,408,C,,YYYYYYY,,,WH,,2023,,0,,14-No Standing,,,
4903701300,GKX4555,NY,PAS,06/23/2024,36,4DSD,MERCU,V,0,0,0,0,,0,0,0,,,1145A,,QN,,,WB ASTORIA BLVD N @,42ND ST,0,1180,B,T,,,,TN,,2009,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9134050723,MJN2487,PR,PAS,06/03/2024,31,SUBN,JEEP,T,34590,0,0,20241288,14,14,14,350424,T106,Q,0539P,,NY,I,S,W 41st St,200ft E/of 8th Ave,0,408,L3,,YYYYY,0700A,0600P,BROWN,,0,,0,22,31-No Stand (Com. Mtr. Zone),,,
9131030695,Y102391C,NY,OMT,06/14/2024,51,TAXI,TOYOT,T,0,0,0,20250630,44,44,44,363131,MTTF,F,0835A,,BX,I,N,Cross Bronx Expy,15ft E/of Nelson Ave,0,408,E3,,YYYYYYY,,,YW,,2015,,0,6,51-Sidewalk,,,
4900912130,9SC233,MA,PAS,06/04/2024,36,SEDA,KIA,V,0,0,0,0,,0,0,0,,,0636A,,MN,,,NB BROADWAY @ 9TH AV,E,0,1180,B,T,,,,,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9113029149,521696,RI,PAS,06/17/2024,74,4DSD,LEXUS,T,6390,0,0,20241088,114,114,114,351971,T401,X,1017A,,Q,I,W,19th St,95ft N/of 22nd Dr,0,408,J2,,YYYYYYY,,,GREY,,0,,0,,74A-Improperly Displayed Plate,,,
4899442520,ESD7458,NY,PAS,05/25/2024,36,SUBN,MITSU,V,0,0,0,0,,0,0,0,,,1134A,,QN,,,EB NORTHERN BLVD @ A,LAMEDA AVE,0,1180,B,T,,,,BK,,2009,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4899921287,JNT9678,NY,PAS,05/30/2024,36,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,0649P,,MN,,,EB W 57TH ST @ 10TH,AVE,0,1180,B,T,,,,BK,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8969758148,K89FMN,NJ,PAS,06/21/2024,19,4DSD,HONDA,T,18820,76850,10660,88888888,46,46,46,341191,T720,X,0645A,,BX,F,1844,Cedar Ave,,0,408,C3,,YYYYYYY,,,BLUE,,0,,0,,19-No Stand (bus stop),,,
4900205382,LYV9421,PA,PAS,06/01/2024,36,SW,NISSA,V,0,0,0,0,,0,0,0,,,0947P,,BX,,,NB MACDONOUGH PL @ G,RISWOLD AVE,0,1180,B,T,,,,,,2019,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9132501183,JEB2150,NY,PAS,06/12/2024,74,2DSD,HONDA,T,18940,21590,21640,20241119,102,102,102,366441,T402,A,1037A,,Q,F,124-11,97th Ave,,0,408,J2,,YYYYYYY,,,BK,,1995,,0,40,74-Missing Display Plate,,,
9138630734,C89RMJ,NJ,PAS,06/23/2024,14,4DSD,CHEVR,T,21230,28490,15500,88888888,1,1,1,378187,T105,G,0334P,,NY,F,49,Fulton St,,0,408,C,,YYYYYYY,,,BLACK,,0,,0,10,14-No Standing,,,
9126462874,69180,NY,MED,06/18/2024,14,4DSD,ME/BE,T,18990,0,0,20250620,23,23,23,350439,T103,G,0744A,,NY,I,N,E 101st St,60ft E/of 5th Ave,0,408,C,,YYYYYYY,,,BK,,2022,,0,,14-No Standing,,,
8892680754,KYY3605,NY,PAS,06/22/2024,74,CONV,ME/BE,T,44642,52905,29313,20240927,123,123,123,367381,T303,E,1031A,,R,F,870,Rathbun Ave,,0,408,J2,,YYYYYYY,,,GY,,2022,,0,,74B-Covered Plate,,,
9135472728,JEL3263,NY,PAS,06/18/2024,38,SUBN,AUDI,T,24490,45890,7340,20241112,109,109,109,366464,T401,V,0515P,,Q,F,25-32,168th St,,0,408,H1,,YYYYYY,0900A,0700P,WH,,2024,433212,0,,38-Failure to Dsplay Meter Rec,,,
9130539195,83951MK,NY,COM,06/07/2024,46,VAN,FORD,T,13610,30790,29290,88888888,10,10,10,377523,T105,E,0625P,,NY,F,545,Broadway,,0,408,F1,,YYYYYYY,,,BROWN,,2017,,0,21,46B-Double Parking (Com-100Ft),,,
4902252831,6997WH,ME,PAS,06/15/2024,36,UT,HONDA,V,0,0,0,0,,0,0,0,,,1224P,,BX,,,WB BRUCKNER BLVD @ F,TELEY AVE,0,1180,B,T,,,,BLACK,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4903371153,M37RXR,NJ,PAS,06/18/2024,36,HATC,HONDA,V,0,0,0,0,,0,0,0,,,0124P,,BK,,,NB BAY PKWY @ E 2ND,ST,0,1180,B,T,,,,,,2023,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9131789493,0L4000K,NJ,PAS,06/10/2024,38,SUBN,INFIN,T,34570,10510,13610,88888888,14,14,14,366497,T102,N,0805P,,NY,F,119,W 40th St,,0,408,H1,,YYYYY,0600P,1200A,BLACK,,0,106984,0,99,38-Failure to Dsplay Meter Rec,,,
9135025487,22113MM,NY,COM,06/12/2024,46,VAN,FRUEH,T,73220,38620,79050,88888888,45,45,45,363920,T201,L,0127P,,BX,O,2340,Waterbury Ave,,0,408,F1,,YYYYYYY,,,BROWN,,2019,,0,6,46B-Double Parking (Com-100Ft),,,
4037360809,LEK2818,NY,PAS,06/04/2024,5,SUBN,LEXUS,V,0,0,0,0,,0,0,0,,,0530P,,QN,,,SB WOODHAVEN BLVD @,FURMANVILLE AVE,0,1111,C,T,,,,BK,,2020,,0,,BUS LANE VIOLATION,,,
4902267998,KTA3777,NY,PAS,06/12/2024,36,PICK,FORD,V,0,0,0,0,,0,0,0,,,0258P,,BX,,,SB BRUCKNER BLVD @ W,ATERBURY AVE,0,1180,B,T,,,,BK,,2007,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
2017807990,LHR4983,NY,PAS,06/20/2024,21,4DSD,HONDA,S,14230,67030,36180,20260117,63,63,0,587575,KS18,,1117A,00000,Kings,F,3011,AVENUE M,,0,408,d1,,Y,1100A,1230P,GY,,2024,,0,,No Parking Street Cleaning,,,
9132149839,KPT7201,NY,PAS,06/18/2024,38,4DSD,HONDA,T,17890,0,0,20250905,18,18,18,368920,MTTF,F,1022P,,NY,I,S,E 45th St,35ft W/of Madison Av,0,408,H1,,YYYYY,0600P,1200A,GY,,2018,102159,0,9,38-Failure to Dsplay Meter Rec,,,
4900410550,17211BT,NY,OMR,06/03/2024,36,BUS,FORD,V,0,0,0,0,,0,0,0,,,0109P,,BK,,,SB HAMILTON AVE @ BU,SH ST,0,1180,B,T,,,,WH,,2019,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4903384871,GKL1494,NY,PAS,06/18/2024,36,SUBN,CADIL,V,0,0,0,0,,0,0,0,,,0657P,,BX,,,WB SEDGWICK AVE @ SA,XON AVE,0,1180,B,T,,,,WH,,2005,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9133986710,KSX7250,NY,PAS,06/14/2024,21,4DSD,NISSA,T,12540,0,0,20251022,104,104,104,348578,T402,A,1140A,,Q,I,E,60th Ln,30ft N/of Myrtle Ave,0,408,D1,,Y,1100A,1230A,BK,,2021,,0,29,21-No Parking (street clean),,,
9131092421,KNE2880,NY,PAS,06/04/2024,46,4DSD,ACURA,T,37030,31190,13610,20250509,33,33,33,352992,T103,M,0223P,,NY,F,544,W 163rd St,,0,408,F1,,YYYYYYY,,,GY,,2018,,0,,46A-Double Parking (Non-COM),,,
4900168117,HRC2514,NY,PAS,06/01/2024,36,2DSD,DODGE,V,0,0,0,0,,0,0,0,,,1152A,,QN,,,WB ASTORIA BLVD @ 31,ST DR,0,1180,B,T,,,,GY,,2010,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9137407480,KPS4577,NY,PAS,06/25/2024,40,SUBN,TOYOT,T,13610,37701,37702,20250829,34,34,34,356959,T103,BB,0650A,,NY,O,5000,Broadway,,0,408,E2,,YYYYYYY,,,GY,,2019,,0,,40-Fire Hydrant,,,
4901118390,LFC4102,NY,PAS,06/08/2024,36,SUBN,NISSA,V,0,0,0,0,,0,0,0,,,0318A,,ST,,,WB TYSENS LN @ ISORA,PL,0,1180,B,T,,,,BK,,2012,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
2007235249,9DLV188,CA,PAS,06/04/2024,20,4DSD,TESLA,S,0,0,0,0,,0,0,582928,MNBO,,0827A,00000,NY,F,417,WEST 57 STREET,,0,408,d,,,,,GY,,0,,0,,No Parking,,,
4900039640,KBT4334,NY,OMS,05/28/2024,36,SUBN,GMC,V,0,0,0,0,,0,0,0,,,0944P,,BK,,,SB RALPH AVE @ E 64T,H ST,0,1180,B,T,,,,WH,,2023,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
5604429259,JRT1509,NY,PAS,06/06/2024,12,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0707A,,BK,,,SB Utica Ave @ Churc,h Ave,0,1111,C,T,,,,GY,,2011,,0,,MOBILE BUS LANE VIOLATION,,,
2018203575,KWF3743,NY,PAS,06/04/2024,21,SUBN,SUBAR,S,72760,45830,42130,20240530,94,94,0,0,KN01,,0128A,00000,Kings,O,89,PROVOST STREET,,0,408,d1,,Y  Y,1200A,0300A,GY,,2019,,0,,No Parking Street Cleaning,,,
4037251851,77250MJ,NY,COM,05/31/2024,5,VAN,ME/BE,V,0,0,0,0,,0,0,0,,,0202P,,MN,,,EB W 14TH STREET @ 5,TH AVE,0,1111,C,T,,,,WH,,2016,,0,,BUS LANE VIOLATION,,,
4901669394,GZC4127,NY,PAS,06/09/2024,36,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,0430P,,BK,,,WB ATLANTIC AVE @ S,PORTLAND AVE,0,1180,B,T,,,,GY,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
5134946073,BDP9605,NY,PAS,06/04/2024,7,SUBN,MITSU,V,0,0,0,0,,0,0,0,,,1201P,,BK,,,WB ATLANTIC AVE @ RO,CKAWAY AVE,0,1111,D,T,,,,GY,,2022,,0,,FAILURE TO STOP AT RED LIGHT,,,
9128838609,FWT4727,NY,PAS,05/30/2024,38,SUBN,BMW,T,28790,7940,8140,20260116,114,114,114,367327,T401,U,1115A,,Q,F,30-11,Astoria Blvd,,0,408,H1,,YYYYYY,0900A,0700P,GY,,2021,414276,0,,38-Failure to Dsplay Meter Rec,,,
2018557014,KPU5838,NY,PAS,06/11/2024,21,PICK,TOYOT,S,94330,77430,29130,20251005,94,94,0,111144,KN01,,1210P,00000,Kings,O,207,WOODPOINT ROAD,,0,408,d1,,Y  Y,1130A,0100P,GY,,2021,,0,,No Parking Street Cleaning,,,
4901322783,W68SDR,NJ,PAS,06/09/2024,36,SEDA,TOYOT,V,0,0,0,0,,0,0,0,,,0154P,,QN,,,EB 137TH AVE @ 167TH,ST,0,1180,B,T,,,,,,2020,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4903185412,LGS6678,NY,PAS,06/20/2024,36,4DSD,ME/BE,V,0,0,0,0,,0,0,0,,,1221A,,BK,,,SB PROSPECT PARK W @,12TH ST,0,1180,B,T,,,,GY,,2008,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4902702423,KYX9578,NY,PAS,06/16/2024,36,SUBN,LEXUS,V,0,0,0,0,,0,0,0,,,0439P,,BX,,,EB BRUCKNER BLVD @ W,HITE PLAINS RD,0,1180,B,T,,,,GY,,2022,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9134358523,GNY1083,NY,PAS,06/25/2024,70,SUBN,HONDA,T,18740,10690,10790,20240608,110,110,110,367327,T401,U,1141A,,Q,O,49-15,94th St,,0,408,J3,,YYYYYYY,,,GY,,2012,,0,,70A-Reg. Sticker Expired (NYS),,,
4902743760,LGH2468,NY,PAS,06/17/2024,36,4DSD,BMW,V,17050,40404,40404,0,,0,0,0,,,0716A,,BK,,,EB AVE J @ E 3RD ST,,0,1180,B,T,,,,BK,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4903466360,EPV3678,NY,PAS,06/22/2024,36,SUBN,LEXUS,V,0,0,0,0,,0,0,0,,,0504P,,QN,,,SB LITTLE NECK PKWY,@ 82ND DR,0,1180,B,T,,,,GR,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8835549413,JD1431,WA,PAS,06/08/2024,38,SUBN,ROVER,T,27590,13810,16310,88888888,7,7,7,378320,T105,G,0240P,,NY,F,99,Orchard St,,0,408,H1,,YYYYYY,0900A,0700P,BLACK,,0,105471,0,63,38-Failure to Dsplay Meter Rec,,,
9133698259,KYP3681,NY,PAS,06/10/2024,20,4DSD,KIA,T,21870,35780,41700,20241212,113,113,113,372265,T803,BB,1041P,,Q,F,163-49,130th Ave,,0,408,D,,YYYYYYY,,,GY,,2024,,0,,20A-No Parking (Non-COM),,,
2018362963,K3M690,NY,PAS,06/03/2024,21,SUBN,DODGE,S,13510,36830,36850,0,32,32,0,534199,MN10,,0848A,00000,NY,F,230,BRADHURST AVENUE,,0,408,d1,,Y  Y,0830A,1000A,MR,,0,,0,,No Parking Street Cleaning,,,
9128229370,16328ML,NY,COM,05/29/2024,38,VAN,FORD,T,40930,36430,36480,20260430,63,63,63,376173,T302,D,0615P,,K,F,1805,Flatbush Ave,,0,408,H1,,YYYYYY,0900A,0700P,WH,,2017,329631,0,,38-Failure to Dsplay Meter Rec,,,
4902280267,EGG4342,NY,PAS,06/13/2024,36,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,0958A,,QN,,,NB BROOKVILLE BLVD @,128TH AVE,0,1180,B,T,,,,RD,,2004,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9132647177,N72PUA,NJ,PAS,06/01/2024,37,4DSD,BMW,T,10810,34170,34190,88888888,10,10,10,376939,T102,R,0215P,0141P,NY,O,198,8th Ave,,20240601,408,H1,,Y,0700A,1000P,BLUE,,0,104028,0,6,37-Expired Parking Meter,,,
9134004361,SRK957,NY,SRF,06/18/2024,74,2DSD,AUDI,T,54580,57790,8790,20240729,109,109,109,357347,T401,G,0909P,,Q,F,36-37,Main St,,0,408,J2,,YYYYYYY,,,RD,,2020,,0,,74-Missing Display Plate,,,
4903112160,EUZ2200,NY,PAS,06/18/2024,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0427P,,ST,,,WB CLARKE AVE @ MCKI,NLEY AVE,0,1180,B,T,,,,BL,,2005,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
